"=""1o. Agrupamento""";"=""2o. Agrupamento""";"=""3o. Agrupamento""";"=""4o. Agrupamento""";"=""5o. Agrupamento""";"=""Chave ¹   Ch Criação ²""";"=""Emissão""";"=""Dias Entrega""";"=""Classe""";"=""Estabelecimento""";"=""Loc Escrit""";"=""Recurso""";"=""Observação""";"=""Núcleo""";"=""Qde Ped""";"=""Unitário""";"=""Desc Venda""";"=""% Venda""";"=""Desc Item""";"=""% Item""";"=""Total""";"=""Qde Atend""";"=""Qde Canc""";"=""Qde Pend""";"=""Baixa""";"=""Movimentação""";"=""DP""";"=""Tipo""";"=""Número""";"=""Qde Baixa""";"=""Op. Vinculada"""
"=""SUL""";"=""RS""";"=""WEG-CESTARI RS - Weg-cestari Redutores E Motorredutores S.a.""";"=""MPC Diversos Outros""";"=""30/10/2024""";"=""91335002 ¹  91334987 ²  """;"=""14/08/2024""";"41";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""200057 - MOTOREDUTOR SELEÇÃO AUXILIAR CÓD. M0512403V5DAW1""";"=""1558850731 MOTORREDUTOR COROA E ROSCA SEM FIM WCR51 1 1:15 PCJ 80 1 cv 04 60Hz""";"=""Almox Central""";"18";"1909,33";"0";"0";"0";"0";"34367,94";"0";"0";"18";;;;;;;
"=""SUL""";"=""RS""";"=""WEG-CESTARI RS - Weg-cestari Redutores E Motorredutores S.a.""";"=""MPC Diversos Outros""";"=""30/10/2024""";"=""91335003 ¹  91334987 ²  """;"=""14/08/2024""";"41";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""200085 - MOTOREDUTOR CÓD. M0512602V7DAW""";"=""1558846679 MOTORREDUTOR COROA E ROSCA SEM FIM WCR51 1 1:20 BCJ 80 1 cv 04 60Hz""";"=""Almox Central""";"6";"1923,32";"0";"0";"0";"0";"11539,92";"0";"0";"6";;;;;;;
"=""SUL""";"=""RS""";"=""WEG-CESTARI RS - Weg-cestari Redutores E Motorredutores S.a.""";"=""MPC Diversos Outros""";"=""30/10/2024""";"=""91334998 ¹  91334987 ²  """;"=""14/08/2024""";"41";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""200304 - MOTORREDUTOR ENGRENAGENS HIBRIDAS GO42 2 1:77,3 BAC 100L 4 cv 04 60Hz - 1573986434""";;"=""Almox Central""";"3";"6247,63";"0";"0";"0";"0";"18742,89";"0";"0";"3";;;;;;;
"=""SUL""";"=""RS""";"=""WEG-CESTARI RS - Weg-cestari Redutores E Motorredutores S.a.""";"=""MPC Diversos Outros""";"=""30/10/2024""";"=""91334999 ¹  91334987 ²  """;"=""14/08/2024""";"41";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""200338 - MOTORREDUTOR COROA E ROSCA SEM FIM WCR71 1 1:15 PAJ 90S 2 cv 04 60Hz - 1574032181""";;"=""Almox Central""";"3";"3432,89";"0";"0";"0";"0";"10298,67";"0";"0";"3";;;;;;;
"=""SUL""";"=""SC""";"=""HYBEL - CRICIUMA - Bel Export Hidrodinamica Industria de Bombas Hidraulicas Ltda""";"=""MPC Diversos Outros""";"=""20/09/2024""";"=""92152972 ¹  92152957 ²  """;"=""16/09/2024""";"1";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""222105 - VALVULA CONTRA BALANCO DUPLA- ATE 60 LITROS ATE 350 BAR ROSCAS 3/4 UNF""";"=""97582060002""";"=""Almox Central""";"18";"299,64";"0";"0";"0";"0";"5393,52";"0";"0";"18";;;;;;;
"=""SUL""";"=""SC""";"=""IMDEPA ITAJAI - Imdepa Rolamentos Imp E Com. Ltda""";"=""MPC RMRJ Rolamentos de Cone Capa""";"=""20/09/2024""";"=""91160326 ¹  91160114 ²  """;"=""05/08/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L""";;"=""Almox Central""";"500";"11,32";"0";"0";"0";"0";"6101,48";"0";"0";"500";;;;;;;
"=""SUL""";"=""SC""";"=""IMDEPA ITAJAI - Imdepa Rolamentos Imp E Com. Ltda""";"=""MPC RMRJ Rolamentos de Cone Capa""";"=""07/10/2024""";"=""91366283 ¹  91366281 ²  """;"=""16/08/2024""";"18";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L""";;"=""Almox Central""";"500";"14,6538";"0";"0";"0";"0";"7898,4";"0";"0";"500";;;;;;;
"=""SUL""";"=""SC""";"=""IMDEPA ITAJAI - Imdepa Rolamentos Imp E Com. Ltda""";"=""MPC RMRJ Rolamentos de Cone Capa""";"=""07/10/2024""";"=""91366291 ¹  91366281 ²  """;"=""16/08/2024""";"18";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L""";;"=""Almox Central""";"400";"10,31";"0";"0";"0";"0";"4445,67";"0";"0";"400";;;;;;;
"=""SUL""";"=""SC""";"=""IMDEPA ITAJAI - Imdepa Rolamentos Imp E Com. Ltda""";"=""MPC RMRJ Rolamentos de Cone Capa""";"=""07/10/2024""";"=""91366282 ¹  91366281 ²  """;"=""16/08/2024""";"18";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L""";;"=""Almox Central""";"900";"8,9135";"0";"0";"0";"0";"8647,88";"0";"0";"900";;;;;;;
"=""SUL""";"=""SC""";"=""IMDEPA ITAJAI - Imdepa Rolamentos Imp E Com. Ltda""";"=""MS Oleos Graxas""";"=""20/09/2024""";"=""91854843 ¹  91160114 ²  """;"=""05/08/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""802013 - GRAXA LUBRIFICANTE""";;"=""Almox Central""";"108";"26,06";"0";"0";"0";"0";"2814,48";"0";"0";"108";;;;;;;
"=""SUL""";"=""SC""";"=""IMDEPA ITAJAI - Imdepa Rolamentos Imp E Com. Ltda""";"=""MS Oleos Graxas""";"=""18/10/2024""";"=""91404841 ¹  91404840 ²  """;"=""16/08/2024""";"29";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""802013 - GRAXA LUBRIFICANTE""";"=""10 BD C/ 18 KG CADA - GRAXA ESPECIAL LITIO MP2 AZUL 18KG GBR/GTOP""";"=""Almox Central""";"180";"26,06";"0";"0";"0";"0";"4900,78";"0";"0";"180";;;;;;;
"=""SUL""";"=""SC""";"=""METAL FEY - METALURGICA FEY  S/A""";"=""MPC PA Porcas Especiais""";"=""22/09/2024""";"=""90559686 ¹  90559685 ²  """;"=""10/07/2024""";"3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""273405 - PORCA CÔN. 1/2"""" UNF - CH-13/16"""" ZB""";"=""PORCA AC SX RDA CON 1/2"""" UNF CH13/16 ZTI""";"=""Almox Central""";"3000";"0,5119";"0";"0";"0";"0";"1635,52";"0";"0";"3000";;;;;;;
"=""SUL""";"=""SC""";"=""METAL FEY - METALURGICA FEY  S/A""";"=""MPC PA Porcas Especiais""";"=""22/09/2024""";"=""90559689 ¹  90559685 ²  """;"=""10/07/2024""";"3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""273600 - PORCA CON. 5/8"""" UNF CH-1.1/16"""" ZB""";"=""PORCA AC SX RDA CON 5/8 UNF ZTI""";"=""Almox Central""";"2000";"0,8754";"0";"0";"0";"0";"1864,6";"0";"0";"2000";;;;;;;
"=""SUL""";"=""SC""";"=""METAL FEY - METALURGICA FEY  S/A""";"=""MPC Parafusos Especial""";"=""22/09/2024""";"=""90559687 ¹  90559685 ²  """;"=""10/07/2024""";"3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""255452 - PARAF RODA 5/8-18Fx2.3/32 - 216R""";"=""PARAFUSO AC RODA CRA 5/8"""" X 2.3/32"""" UNF ET""";"=""Almox Central""";"2500";"1,8649";"0";"0";"0";"0";"4965,3";"0";"0";"2500";;;;;;;
"=""SUL""";"=""SC""";"=""METAL FEY - METALURGICA FEY  S/A""";"=""MPC Parafusos Especial""";"=""22/09/2024""";"=""90559688 ¹  90559685 ²  """;"=""10/07/2024""";"3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""255464 - PARAF RODA 1/2 X 1.3/4"""" CF. DES.""";"=""PARAFUSO AC RODA CRA 1/2"""" X 1.3/4"""" UNF G5ZTI""";"=""Almox Central""";"2500";"1,0526";"0";"0";"0";"0";"2802,55";"0";"0";"2500";;;;;;;
"=""SUL""";"=""SC""";"=""Metisa - SC - Metisa Metalurgica Timboense S/a""";"=""MPC Diversos Outros""";"=""13/09/2024""";"=""91619337 ¹  91619331 ²  """;"=""26/08/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240036 - LAMINA FACA DUPLO CORTE ref.03-0718""";"=""46252765158 1/2"""" 02F""";"=""Almox Central""";"30";"170,1675";"0";"0";"0";"0";"5270,94";"0";"0";"30";;;;;;;
"=""SUL""";"=""SC""";"=""SPILROD FUNDIÇÃO - Spilrod Fundição de Ferro E Aço Ltda""";"=""MPC Cilindros Hidraulicos""";"=""25/09/2024""";"=""91981798 ¹  91762365 ²  """;"=""02/09/2024""";"6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240510 - CIL. COMPL. 2"""" x 180MM CÓD.CJ 429""";"=""pré-encanteirador""";"=""Almox Central""";"2";"1895";"0";"0";"0";"0";"3790";"0";"0";"2";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER - Tuper - Divisao Tubos""";"=""MP Tubos Quadrados""";"=""30/09/2024""";"=""91452386 ¹  91452379 ²  """;"=""20/08/2024""";"11";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134062NAC - TUBO RETANGULAR 100 X 50 X 3.75 X 6300 mm""";"=""160 pçs""";"=""Almox Central""";"8361";"7,04";"0";"0";"0";"0";"61804,51";"0";"0";"8361";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER - Tuper - Divisao Tubos""";"=""MP Tubos Quadrados""";"=""02/10/2024""";"=""92144156 ¹  92144144 ²  """;"=""12/09/2024""";"13";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134060 - TUBO RET  50 X 30 X 2.00MM TAM. 6 METROS""";;"=""Almox Central""";"3206";"7,29";"0";"0";"0";"0";"24540,33";"0";"0";"3206";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER - Tuper - Divisao Tubos""";"=""MP Tubos Redondos""";"=""06/12/2024""";"=""91452576 ¹  91452569 ²  """;"=""21/08/2024""";"78";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134375 - TUBO     1/2       DIN 2440""";"=""156 pçs""";"=""Almox Central""";"1141";"7,28";"0";"0";"0";"0";"8576,44";"0";"0";"1141";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER OLEO E GAS FILIAL - Tuper S/a""";"=""MP Tubos Quadrados""";"=""20/09/2024""";"=""91452550 ¹  91452543 ²  """;"=""21/08/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134017NAC - TUBO RETANGULAR 150 X 100 X 6.35 X 6000""";"=""32 pçs""";"=""Almox Central""";"4627";"7,32";"0";"0";"0";"0";"35563,12";"0";"0";"4627";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER OLEO E GAS FILIAL - Tuper S/a""";"=""MP Tubos Quadrados""";"=""20/09/2024""";"=""91452449 ¹  91452442 ²  """;"=""20/08/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134011 - TUBO RETANGULAR 150 X 100 X 6.35 X 7200""";"=""32 pçs""";"=""Almox Central""";"5515";"7,32";"0";"0";"0";"0";"42388,29";"0";"0";"5515";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER OLEO E GAS FILIAL - Tuper S/a""";"=""MP Tubos Quadrados""";"=""20/09/2024""";"=""92210477 ¹  92210476 ²  """;"=""05/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134031NAC - TUBO QUADRADO   100,00 X 100,00 X 6.3MM""";"=""comprimento 6500mm""";"=""Almox Central""";"493";"7,32";"0";"0";"0";"0";"3789,2";"0";"0";"493";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER OLEO E GAS FILIAL - Tuper S/a""";"=""MP Tubos Quadrados""";"=""20/09/2024""";"=""92210503 ¹  92210502 ²  """;"=""05/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134018NAC - TUBO RETANGULAR 200 X 100 X 4.75""";"=""5800mm""";"=""Almox Central""";"501";"7,32";"0";"0";"0";"0";"3850,69";"0";"0";"501";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER OLEO E GAS FILIAL - Tuper S/a""";"=""MP Tubos Quadrados""";"=""02/10/2024""";"=""91452512 ¹  91452504 ²  """;"=""21/08/2024""";"13";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134018NAC - TUBO RETANGULAR 200 X 100 X 4.75""";"=""5800mm""";"=""Almox Central""";"2143";"7,32";"0";"0";"0";"0";"16471,1";"0";"0";"2143";;;;;;;
"=""SUL""";"=""SC""";"=""TUPER OLEO E GAS FILIAL - Tuper S/a""";"=""MP Tubos Quadrados""";"=""08/11/2024""";"=""91452531 ¹  91452524 ²  """;"=""21/08/2024""";"50";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134031NAC - TUBO QUADRADO   100,00 X 100,00 X 6.3MM""";"=""20 pçs x 6500mm""";"=""Almox Central""";"2456";"7,32";"0";"0";"0";"0";"18876,82";"0";"0";"2456";;;;;;;
"=""SUL""";"=""SC""";"=""WEG TINTAS PAUMAR - SC - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""16/09/2024""";"=""91474444 ¹  91474443 ²  """;"=""21/08/2024""";"-3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""318416 - TINTA PÓ 26 LI LARANJA W RAL 2002 BR""";;"=""Almox Central""";"250";"50,9676";"0";"0";"0";"0";"13156,01";"0";"0";"250";;;;;;;
"=""SUL""";"=""SC""";"=""WEG TINTAS PAUMAR - SC - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""23/09/2024""";"=""91617813 ¹  91617811 ²  """;"=""27/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""318418 - TINTA PÓ 27 W VERMELHA W81400 CÓD. WEG 10005853""";"=""10 CX C/ 25KG CADA. CÓDIGO 10005853 - TINTA PÓ VERMELHA 81400 BR""";"=""Almox Central""";"250";"43,7636";"0";"0";"0";"0";"11296,48";"0";"0";"250";;;;;;;
